vib_x,vib_y,vib_z,temp,prediction,anomaly_score,is_anomaly,magnitude,prediction2,score2,is_anomaly2,temp_haute,prediction3,score3,is_anomaly3
3.92,5.69,6.08,29.94,-1,-0.7151577520098945,True,9.203743803474758,-1,-0.599524152182087,True,0.0,1,-0.547553347713404,False
4.51,-1.33,7.69,29.94,-1,-0.6165519734262949,True,9.013606381465745,-1,-0.64244123275071,True,0.0,-1,-0.5855066883133169,True
7.69,2.59,3.92,29.94,-1,-0.722417504971642,True,9.011692404870464,-1,-0.64244123275071,True,0.0,-1,-0.587152259105724,True
8.28,-1.1,4.86,29.94,-1,-0.6731847394402722,True,9.663746685421756,1,-0.4414420454051341,False,0.0,1,-0.41955336071394655,False
7.88,3.14,4.39,29.94,-1,-0.7245579135169682,True,9.551235522171988,1,-0.47753184364410517,False,0.0,1,-0.4476527877929163,False
7.34,1.45,4.47,29.94,-1,-0.7063294898800675,True,8.715446058578987,-1,-0.6722189931597388,True,0.0,-1,-0.6123643110406354,True
5.22,-5.65,6.43,30.0,1,-0.6042421015386364,False,10.025756829287253,1,-0.45399452756881925,False,0.0,1,-0.43725708036014405,False
2.31,-7.49,6.0,30.0,1,-0.5624406718815739,False,9.87097766181243,1,-0.4237327349282468,False,0.0,1,-0.4134565355365876,False
1.45,-5.02,9.14,30.0,1,-0.4254761913917703,False,10.528176480283753,1,-0.5717603646671423,False,0.0,1,-0.5421639407371632,False
7.41,-3.18,6.12,30.0,-1,-0.6463333929729879,True,10.122988689117458,1,-0.47187529615115476,False,0.0,1,-0.4586763378899016,False
4.67,-5.02,6.83,30.0,1,-0.5793182367457308,False,9.677716672852124,1,-0.43504782797815034,False,0.0,1,-0.41785875363639174,False
3.8,-4.39,7.92,30.0,1,-0.5354771645259222,False,9.820310585719781,1,-0.41887029325296576,False,0.0,1,-0.411185721668307,False
4.35,-3.73,7.34,30.0,1,-0.5757911655060464,False,9.311874140042915,1,-0.5712070849798995,False,0.0,1,-0.5225205915030012,False
3.37,-4.16,8.67,30.0,1,-0.5130266491107658,False,10.189769379137097,1,-0.48759405194702904,False,0.0,1,-0.47084120935144774,False
5.88,-2.63,8.12,30.0,1,-0.6128991377511716,False,10.364636993160927,1,-0.5251206824619247,False,0.0,1,-0.509081611268203,False
7.3,-1.22,6.67,30.0,-1,-0.6572285786373117,True,9.963297646863714,1,-0.4428364935181022,False,0.0,1,-0.4288783449019596,False
4.16,-0.2,9.38,30.0,1,-0.614833830233228,False,10.263040485158383,1,-0.5056054952736242,False,0.0,1,-0.4841780676809444,False
3.88,2.55,7.61,30.0,-1,-0.6608522726817021,True,8.914538686886718,-1,-0.6601068580031585,True,0.0,-1,-0.603605592276542,True
5.73,2.24,6.83,30.06,-1,-0.6943728565398661,True,9.192355519669592,-1,-0.5976933138521431,True,0.0,1,-0.5503728269102437,False
5.02,0.67,7.69,30.0,-1,-0.6532274501240101,True,9.207898783110075,-1,-0.5938173031410324,True,0.0,1,-0.5494504998875914,False
4.71,0.0,8.2,30.0,-1,-0.6325868964010714,True,9.45643167373402,1,-0.5155113248953835,False,0.0,1,-0.4785945420828028,False
2.43,2.0,7.57,30.06,-1,-0.6290072478546186,True,8.198158329771388,-1,-0.6823586748511519,True,0.0,-1,-0.63471952330431,True
0.43,0.51,8.87,30.06,1,-0.5306851920956913,False,8.895049184799372,-1,-0.6627262469263085,True,0.0,-1,-0.6063148594124056,True
0.35,6.94,6.63,30.06,-1,-0.6542092228985292,True,9.604321943791764,1,-0.45294407659420655,False,0.0,1,-0.43737176465027844,False
3.96,-0.43,8.43,30.06,1,-0.6020905052922504,False,9.323700981906272,1,-0.5658709864752249,False,0.0,1,-0.5233390727785796,False
2.9,-0.82,8.9,30.06,1,-0.5737179036032486,False,9.396403567322979,1,-0.5372973914449892,False,0.0,1,-0.49529033278123374,False
2.9,-1.02,8.87,30.06,1,-0.573006134034999,False,9.387614180397488,1,-0.5407513143677183,False,0.0,1,-0.5006674000707602,False
2.82,-0.31,9.26,30.06,1,-0.5800670323641007,False,9.684838666699616,1,-0.4333463712166269,False,0.0,1,-0.41800628705522136,False
2.08,-1.1,9.3,30.12,1,-0.5416474771011695,False,9.593039143045337,1,-0.4600696186939904,False,0.0,1,-0.44172149585254994,False
1.84,-1.06,9.22,30.12,1,-0.5236033635941764,False,9.461374107390533,1,-0.5136128580394117,False,0.0,1,-0.4780664276396382,False
1.73,-0.75,9.34,30.12,1,-0.5266721116875186,False,9.528431140539348,1,-0.48745282593656464,False,0.0,1,-0.46315822999986517,False
1.53,-1.45,9.22,30.12,1,-0.49894425195665615,False,9.457896171982435,1,-0.5167834151248802,False,0.0,1,-0.48091789656582057,False
1.29,-1.45,9.1,30.12,1,-0.4924945004363571,False,9.30465474910273,-1,-0.5780977605683172,True,0.0,1,-0.5262683892887514,False
1.45,-0.63,9.41,30.19,1,-0.5195038902015268,False,9.541881365852333,1,-0.48406527520512566,False,0.0,1,-0.46124286414668625,False
0.82,-0.63,9.57,30.19,1,-0.5086884968677294,False,9.625705168973337,1,-0.4544665465247166,False,0.0,1,-0.4310012457364532,False
1.22,-0.86,9.49,30.19,1,-0.5140064351224258,False,9.606669558176756,1,-0.456608739148526,False,0.0,1,-0.440369377124029,False
1.02,-0.94,9.53,30.19,1,-0.5101347864183506,False,9.630415359682052,1,-0.45354146435223003,False,0.0,1,-0.43139876015214745,False
1.57,-0.78,9.49,30.25,1,-0.519697339220569,False,9.650564750313839,1,-0.44691436861969486,False,0.0,1,-0.42972331333453817,False
1.14,-0.39,9.57,30.25,1,-0.5224959314404294,False,9.64554819592956,1,-0.4481690575938629,False,0.0,1,-0.4315819407564802,False
0.67,-1.41,9.38,30.31,1,-0.4858975494820374,False,9.509016773568128,1,-0.4979525881179301,False,0.0,1,-0.46354176148419973,False
0.35,-0.98,9.69,30.37,1,-0.5108885843973512,False,9.745717007998948,1,-0.43334381042341075,False,0.0,1,-0.4207949010082666,False
0.51,-1.14,9.69,30.37,1,-0.5076142583662977,False,9.77014841238351,1,-0.4307998428784452,False,0.0,1,-0.4178811690834229,False
0.31,-1.29,9.81,30.44,1,-0.5058884844370388,False,9.899308056626989,1,-0.4316574760725959,False,0.0,1,-0.4217620979258999,False
0.31,-1.33,9.69,30.5,1,-0.4960890008391311,False,9.7857600624581,1,-0.42991857606506734,False,0.0,1,-0.42060117925050106,False
0.24,-1.26,9.73,30.56,1,-0.5002257435141526,False,9.814178518857297,1,-0.4293460171339801,False,0.0,1,-0.4216217492753025,False
0.31,-1.22,9.81,30.62,1,-0.5049195186209195,False,9.890429717661412,1,-0.4292134675751732,False,0.0,1,-0.41973112504351523,False
0.31,-1.29,9.77,30.69,1,-0.49962576622898597,False,9.859670379885932,1,-0.42172083102056346,False,0.0,1,-0.41593783016060065,False
0.59,-0.71,9.38,30.69,1,-0.5009052975229275,False,9.425316970797322,1,-0.5277888175923267,False,0.0,1,-0.486208517468944,False
0.12,0.12,9.81,30.75,1,-0.5369310231650521,False,9.811467780103037,1,-0.4277400109802829,False,0.0,1,-0.41686456800309285,False
0.43,-0.12,9.53,30.88,1,-0.5155638366852108,False,9.540450723105277,1,-0.4928505494489306,False,0.0,1,-0.4566882435707809,False
0.2,-0.51,9.53,30.94,1,-0.5006268354097394,False,9.545732030598806,1,-0.49085699054905363,False,0.0,1,-0.4526274922570378,False
-0.12,-1.14,9.61,31.06,1,-0.49483199915047743,False,9.678124818372616,1,-0.44233160293795903,False,0.0,1,-0.4256812787626551,False
-0.16,-0.98,9.65,31.12,1,-0.5042636865832058,False,9.700953561377355,1,-0.43889262426655173,False,0.0,1,-0.41960338454435436,False
0.08,-0.12,9.89,31.25,1,-0.5257953950022081,False,9.891051511340946,1,-0.42646434248147946,False,0.0,1,-0.41265156569261374,False
-0.86,-8.75,6.47,31.31,1,-0.5123856148170443,False,10.916180650758761,-1,-0.6486795988029007,True,0.0,-1,-0.6084382746113686,True
-3.41,-8.51,3.77,31.37,-1,-0.6232822204169799,True,9.912673705918095,1,-0.4307017314965402,False,0.0,1,-0.41363844694830115,False
-2.43,-5.61,7.88,31.56,1,-0.492759966923376,False,9.973534980136181,1,-0.44659575321587297,False,0.0,1,-0.4170560195687635,False
1.45,-0.86,9.34,31.62,1,-0.513057143934205,False,9.490927246586605,1,-0.510695374454447,False,0.0,1,-0.46026523083147364,False
1.53,0.0,9.69,31.75,1,-0.5445158961686619,False,9.810045871452386,1,-0.424339090785584,False,0.0,1,-0.4085976777216031,False
1.45,0.63,9.61,31.87,1,-0.5590652507232922,False,9.739173476224765,1,-0.43686260243022823,False,0.0,1,-0.4103376884319901,False
1.06,0.71,9.81,32.0,1,-0.5622991487176271,False,9.892613405971145,1,-0.4221693849084483,False,0.0,1,-0.40427785810430406,False
0.16,0.27,9.96,32.06,1,-0.5391080536281416,False,9.964943552273642,1,-0.4321473206596208,False,0.0,1,-0.40910776424227363,False
-1.77,-4.16,9.06,32.19,1,-0.4603061858085649,False,10.12531974803759,1,-0.46012265491581417,False,0.0,1,-0.43849666270242665,False
-0.47,-2.08,9.65,32.31,1,-0.4807141921857281,False,9.882803246043098,1,-0.4138535722296014,False,0.0,1,-0.39722158990740664,False
0.0,-0.55,8.79,32.44,1,-0.4852714539247665,False,8.80719024434013,-1,-0.6631167779758896,True,0.0,-1,-0.6061164542450195,True
0.9,0.35,9.45,32.5,1,-0.5224597111547898,False,9.499210493509446,1,-0.49782428315431354,False,0.0,1,-0.44320383750363873,False
0.16,-0.51,9.57,32.63,1,-0.4943092515436232,False,9.584915231758703,1,-0.46906790369523277,False,0.0,1,-0.41773699489088056,False
-0.16,0.04,9.77,32.75,1,-0.5232995945003855,False,9.771391917224484,1,-0.4094758429548928,False,0.0,1,-0.38285178370373996,False
-0.04,0.12,9.73,32.81,1,-0.5237341303251724,False,9.730822164647755,1,-0.4215306090484758,False,0.0,1,-0.3857576073425864,False
-0.04,-0.31,10.04,32.94,1,-0.5261046149688493,False,10.0448643594625,1,-0.41513524909549476,False,0.0,1,-0.3997891153480974,False
-0.27,0.12,9.61,33.06,1,-0.518051978574404,False,9.61454107069079,1,-0.4396690389168101,False,0.0,1,-0.403051778644294,False
-0.31,-0.55,9.61,33.13,1,-0.4968267224881795,False,9.630716484249756,1,-0.43376796289715636,False,0.0,1,-0.39508652732825056,False
-0.59,-0.12,9.73,33.19,1,-0.5171494104849497,False,9.748610157350637,1,-0.39657016536004713,False,0.0,1,-0.3714272659260158,False
-0.35,0.0,9.53,33.31,1,-0.5097751062426392,False,9.536424906640853,1,-0.4548071130628773,False,0.0,1,-0.4128609953601059,False
-0.27,-0.63,9.65,33.44,1,-0.4951525619609161,False,9.674311345000222,1,-0.4033027188708219,False,0.0,1,-0.37489695769385045,False
-0.08,-0.2,9.85,33.5,1,-0.5136725153005527,False,9.852355048413552,1,-0.36907755100388256,False,0.0,1,-0.35323977267056356,False
-0.43,-0.59,9.65,33.63,1,-0.49869688289008796,False,9.677577176132464,1,-0.40362082376911274,False,0.0,1,-0.3754659629707628,False
-0.39,0.16,9.96,33.75,1,-0.5325958956844242,False,9.968916691396313,1,-0.3823390678947853,False,0.0,1,-0.3552472287877919,False
-0.31,-0.27,9.85,33.88,1,-0.5138162087006662,False,9.858574947729513,1,-0.36341264722388555,False,0.0,1,-0.3459132830876618,False
-0.24,-0.16,9.96,33.94,1,-0.5213302089271765,False,9.964175831447376,1,-0.3752526690487813,False,0.0,1,-0.3528891793469533,False
-0.27,-0.31,9.89,34.06,1,-0.512655336685688,False,9.89854029642755,1,-0.35729412632543806,False,0.0,1,-0.345622826741217,False
-0.27,-0.2,10.0,34.19,1,-0.5222857617197665,False,10.005643407597534,1,-0.37953774880730945,False,0.0,1,-0.35631417734305276,False
-0.43,-0.24,9.89,34.25,1,-0.5198024520537121,False,9.902252269054754,1,-0.3591025304129088,False,0.0,1,-0.3464249705672647,False
-0.43,-0.27,9.96,34.38,1,-0.5249879959040147,False,9.972933369876689,1,-0.3716140978193387,False,0.0,1,-0.35021330130627687,False
-0.47,-0.2,9.96,34.56,1,-0.5277186629447699,False,9.973088789337034,1,-0.37731580216110155,False,0.0,1,-0.3563637423816908,False
-0.71,-0.24,9.85,34.63,1,-0.5227917760042347,False,9.878471541691052,1,-0.3740153111341893,False,0.0,1,-0.35813283618132535,False
-0.63,-0.31,10.0,34.81,1,-0.5319180754198801,False,10.024619693534513,1,-0.41584871160094206,False,0.0,1,-0.3849449113873704,False
-0.78,-0.27,9.96,34.94,1,-0.53330413738751,False,9.994143284944439,1,-0.42576467010482033,False,0.0,1,-0.38895453572931116,False
-0.39,-0.2,10.16,35.06,1,-0.5430435223353312,False,10.169449345957725,1,-0.4606966283853841,False,0.0,1,-0.43339456131212506,False
-0.75,-0.08,10.04,35.25,1,-0.5477682715016324,False,10.068291811424617,1,-0.44020106226807554,False,0.0,1,-0.41290344975801935,False
-0.67,-0.31,10.12,35.38,1,-0.5514230410047016,False,10.146891149509784,1,-0.46517287497169146,False,0.0,1,-0.4360565194592606,False
-0.67,-0.16,10.04,35.5,1,-0.5488041509745086,False,10.063602734607521,1,-0.4540299629337624,False,0.0,1,-0.4208528108211729,False
-0.63,-0.43,10.12,35.63,1,-0.5461105061434766,False,10.148704350802618,1,-0.47376300968224144,False,0.0,1,-0.4469586880423533,False
-0.55,-0.71,10.0,35.81,1,-0.5305015089386422,False,10.040249000896342,1,-0.45376429887474373,False,0.0,1,-0.4290949843093169,False
0.04,-0.35,10.12,35.94,1,-0.5441798017919561,False,10.126129566621197,1,-0.4720572581873992,False,0.0,1,-0.45223945772559976,False
0.86,0.12,10.0,36.13,1,-0.5603760908010291,False,10.03762920215725,1,-0.46225558201480765,False,0.0,1,-0.4413579903134678,False
0.82,0.0,10.08,36.25,1,-0.5610500230506456,False,10.113298176163896,1,-0.4787953718219415,False,0.0,1,-0.4619605284527452,False
0.63,-0.2,10.08,36.44,1,-0.5552302581067523,False,10.101648380338725,1,-0.47734349223702516,False,0.0,1,-0.46763529062159337,False
0.75,-0.27,10.08,36.56,1,-0.5558556119287932,False,10.111468736044236,1,-0.48024929895276625,False,0.0,1,-0.47473530311836826,False
0.39,-0.35,10.12,36.75,1,-0.5576097820782334,False,10.133558111542065,1,-0.4899341611316405,False,0.0,1,-0.47958101513619716,False
0.51,-0.24,10.08,36.88,1,-0.5580113121166339,False,10.095746629150318,1,-0.4887787374816963,False,0.0,1,-0.4759853162350027,False
0.67,-0.16,10.0,37.13,1,-0.5568275612636631,False,10.023696922792508,1,-0.4845588821818968,False,0.0,1,-0.477906122082748,False
0.82,0.0,10.0,37.31,1,-0.5690237223316527,False,10.033563673989416,1,-0.488546458316457,False,0.0,1,-0.4856244255177857,False
0.75,0.0,10.12,37.44,1,-0.5719029640369133,False,10.147753445960342,1,-0.5057392240476362,False,0.0,1,-0.5026519725507332,False
0.59,-0.04,10.12,37.63,1,-0.5724036062969416,False,10.137262944207375,1,-0.5089253746652707,False,0.0,1,-0.5044804513453253,False
0.51,-0.51,10.16,37.81,1,-0.55909113640519,False,10.185568221753758,1,-0.5194377179887536,False,0.0,1,-0.5128292202201494,False
0.31,-0.35,10.24,38.0,1,-0.5699773505979652,False,10.250668270898244,1,-0.5353451946424621,False,0.0,1,-0.5236707055747862,False
0.12,-0.39,10.04,38.19,1,-0.5633236501613922,False,10.048288411465904,1,-0.5057682517864786,False,0.18999999999999773,1,-0.5299784534341581,False
-0.43,-1.18,10.08,38.38,1,-0.5573489270130266,False,10.157937782837617,1,-0.5242016015476259,False,0.38000000000000256,1,-0.5678666546768056,False
-0.51,-0.9,10.16,38.56,1,-0.56640984907532,False,10.212526621752327,1,-0.5364537572208329,False,0.5600000000000023,1,-0.583508504649431,False
-0.67,-0.78,10.2,38.75,1,-0.5708394900006428,False,10.251697420427506,1,-0.5446563752939669,False,0.75,-1,-0.5893453356314936,True
-0.63,-0.86,10.08,38.94,1,-0.5663442175876153,False,10.136217243133654,1,-0.5212226702576638,False,0.9399999999999977,-1,-0.5888559430623432,True
-0.51,-0.86,10.16,39.06,1,-0.5677242352141565,False,10.20907929247295,1,-0.5389176149231637,False,1.0600000000000023,-1,-0.5970929514323544,True
-0.63,-0.9,10.16,39.31,1,-0.5722060576275017,False,10.219222083896602,1,-0.5432706563116506,False,1.3100000000000023,-1,-0.6078825567735898,True
-0.51,-0.75,10.24,39.5,1,-0.5738320394888167,False,10.280087548265335,1,-0.5622079304289301,False,1.5,-1,-0.6137910695844944,True
-0.47,-0.67,10.16,39.69,1,-0.5735977089937228,False,10.192909300096808,1,-0.5469438985505233,False,1.6899999999999977,-1,-0.6129344262943968,True
-0.35,-0.71,10.08,39.88,1,-0.5659923464935804,False,10.111033577236306,1,-0.5343353376014248,False,1.8800000000000026,-1,-0.6091561145609703,True
-0.39,-0.71,10.12,40.06,1,-0.5696106385713109,False,10.152369181624552,1,-0.5470802781814693,False,2.0600000000000023,-1,-0.6117273330311964,True
-0.12,-0.71,10.4,40.25,1,-0.5758138868068864,False,10.424898081036572,-1,-0.6006698224554539,True,2.25,-1,-0.634813479703921,True
0.16,-0.51,10.2,40.44,1,-0.5757412773178147,False,10.213995300566767,1,-0.561157806734026,False,2.4399999999999977,-1,-0.6300281373548078,True
-0.04,-0.59,10.24,40.63,1,-0.576406502443535,False,10.257060982562209,-1,-0.575401204885106,True,2.6300000000000026,-1,-0.6326342148838843,True
-0.04,-0.43,10.28,40.81,1,-0.5829190544309732,False,10.28906701309696,-1,-0.5792741577421873,True,2.8100000000000023,-1,-0.6344658539516864,True
0.0,-0.43,10.24,41.0,1,-0.5834160108305647,False,10.249024343809513,-1,-0.5749607194377824,True,3.0,-1,-0.6361883193028487,True
-0.08,-0.27,10.24,41.25,1,-0.5923604199321498,False,10.243871338512603,-1,-0.578181807550846,True,3.25,-1,-0.6398210123607582,True
-0.08,-0.94,10.24,41.44,1,-0.5818049721231308,False,10.283365207946279,-1,-0.5854588022868451,True,3.4399999999999977,-1,-0.644447860373614,True
-0.16,-0.86,10.24,41.63,1,-0.5823490318579255,False,10.277295364053716,-1,-0.5859349390468827,True,3.6300000000000026,-1,-0.6453849380737303,True
-0.35,-0.9,10.28,41.81,1,-0.5864897432833314,False,10.325255444781982,-1,-0.5938185515240524,True,3.8100000000000023,-1,-0.648633293453494,True
-0.35,-0.78,10.28,42.0,1,-0.5867058187091272,False,10.315488354896242,-1,-0.5928863223039207,True,4.0,-1,-0.649583458953264,True
-0.59,-0.75,10.08,42.25,1,-0.5866921490706493,False,10.125067901006886,-1,-0.5768038539422735,True,4.25,-1,-0.6465246318904786,True
-0.39,-0.9,10.2,42.44,1,-0.5909499543431831,False,10.247053234954915,-1,-0.588763880638061,True,4.439999999999998,-1,-0.652830220031433,True
-0.71,-1.1,10.2,42.62,1,-0.5933708919951584,False,10.283681247491094,-1,-0.5974766118166259,True,4.619999999999997,-1,-0.6538895163169899,True
-0.08,-0.59,10.51,42.81,1,-0.6016163928690194,False,10.526851381111069,-1,-0.6362001424321267,True,4.810000000000002,-1,-0.665979493180673,True
-0.16,-0.86,10.47,43.0,1,-0.5977561824378973,False,10.506478953483894,-1,-0.6340388917405958,True,5.0,-1,-0.6655369140825549,True
-0.43,-0.78,10.24,43.25,1,-0.5952835568661621,False,10.278662364335158,-1,-0.5992047902983357,True,5.25,-1,-0.6578503638721491,True
-0.24,-0.9,10.4,43.44,1,-0.5996570692919619,False,10.441628225521152,-1,-0.6264788107635727,True,5.439999999999998,-1,-0.6664042779945933,True
-0.35,-0.82,10.43,43.63,1,-0.6022107225595384,False,10.468037065276373,-1,-0.6318908812810243,True,5.630000000000003,-1,-0.66867585269674,True
-0.63,-0.94,10.32,43.81,1,-0.6028927983715757,False,10.381854362299638,-1,-0.618214652158482,True,5.810000000000002,-1,-0.662469818416189,True
-0.2,-1.06,10.43,44.0,1,-0.6005435363131033,False,10.485633028100878,-1,-0.6361772342988725,True,6.0,-1,-0.6736657175202296,True
-0.39,-1.02,10.47,44.19,1,-0.6041328927507772,False,10.526794383856846,-1,-0.6404318345917446,True,6.189999999999998,-1,-0.6770453502581607,True
-0.55,-1.02,10.28,44.38,1,-0.6020193022613292,False,10.345109955916369,-1,-0.620583503957546,True,6.380000000000003,-1,-0.667400040038227,True
-0.31,-0.98,10.43,44.56,1,-0.6046864323833074,False,10.480524796020473,-1,-0.6367785276742265,True,6.560000000000002,-1,-0.6759011191981461,True
-0.35,-0.98,10.59,44.75,1,-0.6117290163919533,False,10.641005591578269,-1,-0.6584239620469431,True,6.75,-1,-0.6831990333008205,True
-0.47,-1.02,10.63,45.0,-1,-0.6166524656965436,True,10.689162736154783,-1,-0.6689761855407641,True,7.0,-1,-0.686173523162016,True
-0.43,-0.9,10.63,45.19,-1,-0.6167029881686302,True,10.676694244943048,-1,-0.6656094899433176,True,7.189999999999998,-1,-0.6855141626369903,True
-0.39,-0.86,10.43,45.38,1,-0.6084076548309412,False,10.472659643089715,-1,-0.6397190447320051,True,7.380000000000003,-1,-0.6786505287465358,True
-0.12,-0.67,10.83,45.56,-1,-0.62312133550218,True,10.851368577280931,-1,-0.6854659203195427,True,7.560000000000002,-1,-0.7043111235553137,True
-0.55,-0.71,10.59,45.75,-1,-0.6192988739702306,True,10.62801486638027,-1,-0.6570888755305045,True,7.75,-1,-0.6894310203047389,True
-0.51,-0.75,10.55,46.0,-1,-0.6206374224655694,True,10.588914014194279,-1,-0.6526732766371394,True,8.0,-1,-0.6908802903044979,True
-0.43,-0.82,10.75,46.13,-1,-0.6279894560880551,True,10.789800739587362,-1,-0.6767729615409777,True,8.130000000000003,-1,-0.6972685580319236,True
-0.55,-0.71,10.59,46.37,-1,-0.6210207494810628,True,10.62801486638027,-1,-0.6617836622268832,True,8.369999999999997,-1,-0.6919476086957776,True
-0.67,-0.71,10.75,46.56,-1,-0.6286338000442641,True,10.794234572214929,-1,-0.678836630468525,True,8.560000000000002,-1,-0.6997155651543698,True
-0.75,-0.71,10.63,46.75,-1,-0.6219173860468273,True,10.680051498003182,-1,-0.6704121890376044,True,8.75,-1,-0.6961739237831145,True
-0.82,-0.63,10.75,46.88,-1,-0.6317040731514326,True,10.799620363697976,-1,-0.6797135872631649,True,8.880000000000003,-1,-0.702848868172529,True
-1.02,-0.59,10.75,47.13,-1,-0.6336106023995515,True,10.814388563390905,-1,-0.6820169056072545,True,9.130000000000003,-1,-0.7038005877993203,True
-1.02,-0.67,10.75,47.31,-1,-0.6326910053772491,True,10.819048017270282,-1,-0.6824785050505604,True,9.310000000000002,-1,-0.7047535961387908,True
-1.06,-0.75,10.63,47.5,-1,-0.6261249017770406,True,10.709014894004024,-1,-0.6771359902058883,True,9.5,-1,-0.7009492880886553,True
-1.02,-0.71,10.75,47.69,-1,-0.6320441660971868,True,10.821598772824652,-1,-0.6847911927613641,True,9.689999999999998,-1,-0.7057078949359717,True
-1.1,-0.82,10.79,47.88,-1,-0.6359104087048918,True,10.876879147990934,-1,-0.6943554347130815,True,9.880000000000003,-1,-0.713601031932317,True
-1.14,-0.86,10.79,48.06,-1,-0.63809741531887,True,10.884084711173465,-1,-0.6964727174899058,True,10.060000000000002,-1,-0.7131183825350909,True
-1.1,-0.67,10.63,48.25,-1,-0.6348574530382847,True,10.707744860613742,-1,-0.6794305739495566,True,10.25,-1,-0.7024087397310441,True
-1.18,-0.71,10.71,48.44,-1,-0.638647129449762,True,10.798175771860729,-1,-0.6817807649197336,True,10.439999999999998,-1,-0.7033598633849384,True
-1.06,-0.71,10.71,48.63,-1,-0.6352352362606348,True,10.785722043516605,-1,-0.6827649992596875,True,10.630000000000003,-1,-0.7028841406786853,True
-0.75,-0.9,10.79,48.81,-1,-0.6380310924972074,True,10.853414209362876,-1,-0.6920723214070829,True,10.810000000000002,-1,-0.7075856575020204,True
-0.82,-0.94,10.87,49.0,-1,-0.6426172011987002,True,10.941339040537953,-1,-0.6996049663082948,True,11.0,-1,-0.7181664836577663,True
-0.86,-0.82,11.06,49.19,-1,-0.6446159273988287,True,11.123650479945871,-1,-0.7223032585098099,True,11.189999999999998,-1,-0.7330781729514246,True
-1.02,-0.86,10.67,49.38,-1,-0.6368491626032824,True,10.75308792859056,-1,-0.6855079272357323,True,11.380000000000003,-1,-0.7063898122213077,True
-1.14,-0.98,10.79,49.56,-1,-0.6425826809229529,True,10.894223239864326,-1,-0.6998065580904064,True,11.560000000000002,-1,-0.7159832516537601,True
-1.1,-0.94,10.75,49.75,-1,-0.6427118438290745,True,10.846939660567859,-1,-0.6941965092065434,True,11.75,-1,-0.7095032222181366,True
-1.14,-0.71,10.87,49.94,-1,-0.6443316689707664,True,10.952652646733576,-1,-0.7036540303507739,True,11.939999999999998,-1,-0.7203563729431715,True
-1.14,-0.94,11.1,50.12,-1,-0.6517091681458831,True,11.197910519378157,-1,-0.7309063481652457,True,12.119999999999997,-1,-0.7363092117810289,True
-1.29,-0.78,10.75,50.31,-1,-0.6451178400158778,True,10.855183093803623,-1,-0.6965489052510252,True,12.310000000000002,-1,-0.7116666948107067,True
-1.29,-0.78,10.83,50.5,-1,-0.6459913867166539,True,10.934413564521876,-1,-0.7017522741660237,True,12.5,-1,-0.717195337640486,True
-1.53,-0.94,10.67,50.69,-1,-0.6488126615066456,True,10.820046210622209,-1,-0.6885831213931879,True,12.689999999999998,-1,-0.7075856575020204,True
-1.37,-0.75,10.75,50.88,-1,-0.6471303843734624,True,10.862867945436877,-1,-0.6960777891872667,True,12.880000000000003,-1,-0.7126360595813958,True
-1.33,-0.39,10.75,51.06,-1,-0.6559487210085433,True,10.838980579371844,-1,-0.6909164955741006,True,13.060000000000002,-1,-0.7104639524297571,True
-1.22,-0.75,10.98,51.31,-1,-0.6535683403936386,True,11.072998690508367,-1,-0.7169331863523227,True,13.310000000000002,-1,-0.7286897215095305,True
-1.69,-0.47,10.79,51.5,-1,-0.6642591913563023,True,10.931655867250852,-1,-0.7022624721170121,True,13.5,-1,-0.717195337640486,True
-1.14,-0.55,10.98,51.69,-1,-0.6576488597337106,True,11.0527145986857,-1,-0.7162059546669366,True,13.689999999999998,-1,-0.7291829098264565,True
-1.1,-0.63,11.22,51.88,-1,-0.6584578672006837,True,11.291381669220113,-1,-0.7424586399179207,True,13.880000000000003,-1,-0.7428140745748333,True
-1.26,-0.75,11.1,52.13,-1,-0.6586118005627082,True,11.196432467531789,-1,-0.7342161672984705,True,14.130000000000003,-1,-0.7388043134623798,True
-1.33,-0.82,11.41,52.31,-1,-0.6660989815604499,True,11.516483838394425,-1,-0.7520646607531777,True,14.310000000000002,-1,-0.7603569584380767,True
-1.45,-0.55,10.87,52.5,-1,-0.6606583310138666,True,10.980068305798465,-1,-0.7099839109187944,True,14.5,-1,-0.7257375887206089,True
-1.45,-0.71,10.98,52.75,-1,-0.6628394309924212,True,11.098062894036959,-1,-0.7218509476050856,True,14.75,-1,-0.731159003327863,True
-1.1,-0.78,11.02,52.94,-1,-0.6575997221625094,True,11.102197980580241,-1,-0.7223395073355335,True,14.939999999999998,-1,-0.7309116990729935,True
-1.14,-0.55,11.1,53.19,-1,-0.6626573936945869,True,11.171933583762481,-1,-0.7295120756275254,True,15.189999999999998,-1,-0.7365583422864018,True
-0.63,-0.67,11.22,53.38,-1,-0.658932110956454,True,11.257628524693823,-1,-0.7397009186964121,True,15.380000000000003,-1,-0.7428140745748333,True
-0.94,-0.63,11.02,53.56,-1,-0.6616833349741496,True,11.077946560622145,-1,-0.7211187275164951,True,15.560000000000002,-1,-0.733140452063839,True
-0.82,-0.75,11.14,53.81,-1,-0.6638135376115787,True,11.195289187868262,-1,-0.7357079626120344,True,15.810000000000002,-1,-0.7403054310644606,True
